jgd_id;jgd_old_id;jgd_tag;jgd_nome;jgd_pis_id
465;617953b7143c37878b23aeb5;Hamadi;;24
466;60be18279fc1a47e5f111494;hamtawo;;14
467;5f3d8fdd95f40596eae24508;Happypingoo;;8
468;6284dec7da9d7ca1c7baf928;HeatzyRL;;11
469;619e612ff8090ec74528dbca;HeksLyx;;11
470;627b92f1c437fde7e02d6335;hencov1d;;25
471;61ee794dda9d7ca1c7ba5e39;Hexa;;9
472;61daf533da9d7ca1c7ba3e00;Hexa is Tired;;9
473;60be08ea490bd8649dd3073f;Hireo;Joaquin Abesamis;6
474;61ee7b4eda9d7ca1c7ba5ea1;Hirodane;;10
475;61895535143c37878b23cf91;HolyTrinity;;10
476;6266d884da9d7ca1c7bacee0;Humble;;17
477;600a35593079570c02767514;igarashI;;12
478;6266e076c437fde7e02d49e0;Immo.;;14
479;616d8dd0f8090ec745288365;ipa;;16
480;61ee7dd4da9d7ca1c7ba5ee3;Iris.;;8
481;617953b7143c37878b23aeb7;IslamDR03;;24
482;61794c70143c37878b23adc2;Itsuki;;6
483;5f3d8fdd95f40596eae24211;Ivan.;;26
485;6189628ff8090ec74528bac8;izzikan;;7
486;6177fed0143c37878b23ac48;Jack;;8
487;612a57b387f814e9fb00023e;Jackay;;8
488;61ee7dd4da9d7ca1c7ba5ee4;Jackko;;8
489;5f3d8fdd95f40596eae242c4;Jaffa;;8
490;621c9634da9d7ca1c7ba9345;jakes;;12
491;61794c34f8090ec7452894a3;Jamity.;;27
492;61794b5f143c37878b23ad90;jayk;;10
493;61950fbf143c37878b23e3b1;jbinho.;;12
494;625d6b7ec437fde7e02d3b72;JG;;12
495;5f3d8fdd95f40596eae24552;Jimby;;8
496;620a7c2fc437fde7e02cff2b;jinn;;17
497;6284c398da9d7ca1c7baf712;jmp;;16
498;612c8f0887f814e9fb00043b;Jodelva;;8
499;61695feaf8090ec745287a98;john;;28
500;625d6b58da9d7ca1c7bac23c;Joonn;;12
501;61951219f8090ec74528ceea;joryx;;8
502;5fdc33d4af4622aaaa8d1784;Joshuadx7;;15
503;61895570f8090ec74528ba2e;Joyy;;10
504;5f3d8fdd95f40596eae24137;JPow;;13
505;613bb45ef8090ec7452852fb;juck;;8
506;60b9e0fd750df5a9c034d214;juicy;Charles Sabiani;29
507;5f3d8fdd95f40596eae2445e;Jushu;;30
508;60bb4b446d9c1362119ca7ec;K-Nine;;4
509;60be18279fc1a47e5f111493;K1d5;;13
510;5fadd1c1a392ba2afb9f2358;Kachow;;8
511;6177fed0143c37878b23ac46;kadenyy;;8
512;61dc125cc437fde7e02cba21;Kalistiik;;8
513;62713181da9d7ca1c7badd06;Karma.;;11
514;60be0d279fc1a47e5f1113e6;karthikb351;;10
515;61ebd821c437fde7e02cd256;Kasumi_Momoshiro;;11
516;5f3d8fdd95f40596eae24528;Kei;;14
517;5f3d8fdd95f40596eae24159;Kenzo;;29
518;61ee7ab1c437fde7e02cda15;Kiyohime;;7
519;5fbda6d716fbe0e46966afeb;klawzt;;16
520;61794dadf8090ec7452894f2;Knightshadz;;10
521;616da9ecf8090ec7452886b6;KOR_La;;31
522;61950fbf143c37878b23e3b2;krahyz;;12
523;628cd7fcc437fde7e02d818e;Krono;;21
524;628cda3ac437fde7e02d823a;KRYSIS;;10
525;620a7f4ada9d7ca1c7ba84b8;Kylo;;22
526;61ee79b5da9d7ca1c7ba5e4f;kymerra;;10
527;5fbda6ca16fbe0e46966adbe;Laaggo;;12
528;5f3d8fdd95f40596eae2420f;Lasa.;;26
529;621a2495c437fde7e02d0a9c;lee;;7
530;5f3d8fdd95f40596eae2434d;Lexa;;12
531;620a7c85da9d7ca1c7ba841a;Light;;32
532;6169e634f8090ec745287cb0;Lightning !;;33
533;6162facf143c37878b238ac8;Lixon;;5
534;61894c84f8090ec74528b906;Loaf.;;8
535;617c1790f8090ec745289b89;Logic;;6
536;61daf488da9d7ca1c7ba3dd3;lott.;;7
537;621c95e9da9d7ca1c7ba933d;lpxtreme364;;12
538;61e185c2da9d7ca1c7ba45d4;LT;;6
539;61801932f8090ec74528a6ba;LUC4SH;;12
540;61801536143c37878b23bdf0;lukezera;;12
541;60b79c826434dfc705780d30;lulu;;8
542;61dc141cda9d7ca1c7ba3fa7;Lulz;;8
543;5f3d8fdd95f40596eae241b4;LumberJ4Ck;;18
544;61800ef7f8090ec74528a5c0;LuthZhone;;11
545;61896ba2143c37878b23d12b;lynx;;33
546;6162fc80f8090ec7452873c7;M3L0DY;;22
547;61895570f8090ec74528ba30;Machi;;7
548;618956cbf8090ec74528ba6a;Maestro;;10
549;6266d22eda9d7ca1c7bacdd5;matthew;;8
550;6266dfe0da9d7ca1c7bad068;melumii;;6
551;61daef2cc437fde7e02cb80c;mentus;;34
552;60be102d490bd8649dd307b4;Mido;;10
553;5f8648bfc1b0ba58c1ea22a2;Minderia;;8
554;61daf7efda9d7ca1c7ba3e79;Mindkiller;;10
555;60500f2f097037e8dbbea542;mingrx;;12
556;6155c9b3f8090ec745286b57;mith;;8
557;628cd69bc437fde7e02d8127;Mizzen;;10
558;620a804bda9d7ca1c7ba84e5;MKAY;;5
559;6283b058c437fde7e02d6b27;MordrogX;;10
560;62701cecc437fde7e02d53d3;morph;;12
561;5f3d8fdd95f40596eae24551;Moss;;15
562;61780013143c37878b23acab;Naspire;;8
563;5fbda6d716fbe0e46966afec;Navarro;;20
564;61e566f6c437fde7e02ccb9e;Nayr;;11
565;620a847dda9d7ca1c7ba859b;Nearmiss PH;;6
566;60c85f3967835678df0154bd;Necro;;10
567;620a83ffda9d7ca1c7ba8582;Nekimo;;10
568;61800faa143c37878b23bd13;NeroxK92;;11
569;616d8d62f8090ec74528834f;netao;;12
570;620a7f97da9d7ca1c7ba84cf;never;;22
571;6266de0ada9d7ca1c7bad010;nevergiveuppernocap;;10
572;61daf2a6da9d7ca1c7ba3d90;Nicole;;5
573;6169e189f8090ec745287c6e;night.;;33
574;627b92f1c437fde7e02d6334;nightwing;;14
575;607d7e10473f172e4c0d4ffc;nikko;;16
576;5f3d8fdd95f40596eae2421d;Niklas;;35
577;5fe3cbaf02e3d7a040c635f1;Nite;;8
578;61794c34f8090ec7452894a2;Niukuho;;7
579;620a7f4ada9d7ca1c7ba84b7;nomi;;7
580;61ee7a38da9d7ca1c7ba5e66;NotSoLaggy;;14
581;627a3c33c437fde7e02d5e94;Noxya;;11
582;61e56630da9d7ca1c7ba5008;nuaj.;;11
583;620a8160c437fde7e02cfff4;Nzee;;5
584;61e55e72da9d7ca1c7ba4faa;obtth;;12
585;6266dd89c437fde7e02d4945;OneEyed Assassin;;10
586;6163206ef8090ec74528745f;Onyx;;17
587;6266de0ada9d7ca1c7bad011;orjanguse.;;10
588;61ee818eda9d7ca1c7ba5f95;Osiris;;28
589;61794dadf8090ec7452894f4;osum;;10
590;604e566801d675f81a96cb33;Pagsi;;8
591;5f3d8fdd95f40596eae24346;Panic;;12
592;6162fbe5f8090ec7452873b0;panjut;;5
593;61794dfd143c37878b23ae0d;paolotiu;;6
594;5f3d8fdd95f40596eae24554;Paradise;;8
595;5f3d8fdd95f40596eae23e18;Peep;;13
596;627b8a24da9d7ca1c7baea43;Pengoli;;8
597;6162fb4f143c37878b238ad7;Penju;;10
598;6266e04bc437fde7e02d49ca;PIZZAA;;25
599;61800ef7f8090ec74528a5c1;Plisfos;;11
600;61ebd950da9d7ca1c7ba5776;pnda.;;11
601;619e616e143c37878b23f031;Pole Emploi 974;;11
602;61731b9b143c37878b23a1d1;PoRRa07;;36
603;620a83ffda9d7ca1c7ba8581;PriyaanK.;;10
604;6189648ef8090ec74528bb19;PROF;;10
605;61daf1c6da9d7ca1c7ba3d5a;QuBoyd;;5
606;6266defac437fde7e02d498e;qur_k;;7
607;628cd69bc437fde7e02d8128;Ra Aten;;10
608;618960d2143c37878b23d00d;ran;;14
609;61daf533da9d7ca1c7ba3e01;Random Quack;;10
610;61daf1c6da9d7ca1c7ba3d5b;Rappy;;10
611;616d8dd0f8090ec745288366;rayio.;;19
612;627b8ba6da9d7ca1c7baeab5;Rayy14;;8
613;618955cbf8090ec74528ba46;ReV.;;9
614;61794d4c143c37878b23adf0;Revise;;10
615;620a83ffda9d7ca1c7ba8583;Rexem.;;10
616;61794f1f143c37878b23ae47;Rhenium;;10
617;620a804bda9d7ca1c7ba84e6;Rhythmia;;7
618;5f3d8fdd95f40596eae24149;Ridz;;14
619;61ee804cc437fde7e02cdb29;Rocs;;8
620;605aca9053a71a78eacbc276;roods;;12
621;5f5ae860c6cbf591c568a506;RoToR;;8
622;616947f1143c37878b239129;Roy;;10
623;607d7c77473f172e4c0cf60e;Rushil_Y;;10
624;61632145143c37878b238b57;rustycolt;;4
625;60500f42097037e8dbbea67e;Rxiz;;12
626;6189648ef8090ec74528bb18;ryuga.;;10
627;61895570f8090ec74528ba2f;Ryzen1738;;7
628;61daf24fda9d7ca1c7ba3d87;Saber;;37
629;620a7c85da9d7ca1c7ba841b;SaikyM;;32
630;61800ef7f8090ec74528a5c2;Saino;;11
631;5fbda6c516fbe0e46966ac99;saireX;;12
632;620a847dda9d7ca1c7ba859a;SanjuroMudkipz;;6
633;61daf488da9d7ca1c7ba3dd2;sanyo.;;5
634;61daf24fda9d7ca1c7ba3d86;Savage_;;38
635;607d7d9b473f172e4c0d3a09;saya;;13
636;627b86d5da9d7ca1c7bae9bd;schmory;;8
637;6169e722143c37878b2393bd;ScoB;;33
638;60be102d490bd8649dd307b6;Scorcher;;10
639;5f9c7cf95246bf27936b4aa8;Scruffy;;8
640;61daf423da9d7ca1c7ba3dbc;SeaDog;;14
641;6162facf143c37878b238ac7;seb_1143;;39
642;6007476925dd47da00eef775;Sen Horo;;8
643;61e54e0bc437fde7e02cc98b;sh0cksie;;40
644;61794b5f143c37878b23ad8f;SharmaJiKaBeta;;10
645;60be0f77490bd8649dd30795;SKR;;10
646;61e56690da9d7ca1c7ba501f;SkyGetsu;;11
647;6266defac437fde7e02d498d;slow9611;;7
648;61ee79b5da9d7ca1c7ba5e50;SLumDOgg;;10
649;5f3d8fdd95f40596eae24297;snaz;Ryan Gauna;13
650;628ccdaada9d7ca1c7bb0845;Soulja;;8
651;600a31efae441ae3e6008347;Sparrow;;8
652;6266dd89c437fde7e02d4943;spdfghi;;10
653;607d7e5b473f172e4c0d64af;speedhack;;12
654;5f3d8fdd95f40596eae24141;Splashy;;13
655;61895535143c37878b23cf93;STARLORD;;10
656;60c46d599fc1a47e5f1119da;starwindss;;19
657;61e54e0bc437fde7e02cc98d;stix;;13
658;60a9e656aeb31d38b6a9e128;Storm;;8
659;60500f2f097037e8dbbea543;Stormiity;;12
660;5f3d8fdd95f40596eae23f4b;Strov3;Gustavo Sartorio;12
661;6177fed0143c37878b23ac47;Styles;;8
662;5faeab06e9ce4ed313ea4607;SuMsEt;;8
663;60be0f259fc1a47e5f1113fe;sun_on_run;;10
664;5f3d8fdd95f40596eae23eef;Sycho;;14
665;61ee804cc437fde7e02cdb27;Syn;;8
666;62713181da9d7ca1c7badd05;SYRIIX;;11
667;617953b7143c37878b23aeb6;Taker;;24
668;627b91fada9d7ca1c7baeaf1;takoyaki;;41
669;60be08ea490bd8649dd30740;Tank;;6
670;626d5309c437fde7e02d4ea4;TBYUBD;;7
671;61daf2a6da9d7ca1c7ba3d8f;Teenagedream;;5
672;5f3d8fdd95f40596eae24545;Tgex;;19
673;5f5ae85fc6cbf591c568a4fd;The Optimistic Noob;;14
674;600a36013079570c0276c04a;thiagxw;;12
675;61daf533da9d7ca1c7ba3dff;Timee;;7
676;613bafa7143c37878b236856;Timmy;;8
677;620a8160c437fde7e02cfff3;tonie;;31
678;618960d2143c37878b23d00b;Tornado62;;14
679;5f3d8fdd95f40596eae24573;trellski;;8
680;60c85f3967835678df0154be;Trigger;;10
681;6266dfe0da9d7ca1c7bad067;tubigwater.;;6
682;61ee7fafda9d7ca1c7ba5f40;UltimateDuck;;8
683;61794f1f143c37878b23ae46;UNIVERSE;;5
684;5f70c53651131744b3b7b3ce;Valisk;;15
685;61daf488da9d7ca1c7ba3dd4;vapour;;5
686;5f3d8fdd95f40596eae2456f;Viiexn;;8
687;61ee7769da9d7ca1c7ba5da5;vinnc;;6
688;616da9ecf8090ec7452886b8;Vital;;31
689;620a8665da9d7ca1c7ba8615;Vult;;8
690;628cd7fcc437fde7e02d818c;Vusterz;;21
691;6064e2323036cdb09d774567;wa.;;31
692;61ebd951da9d7ca1c7ba5778;Wiiloo;;11
693;61ee7a38da9d7ca1c7ba5e67;Wingspot;;14
694;605aca8953a71a78eacbc226;wisty;;12
695;6180103ff8090ec74528a5ff;Wodenn;;11
696;620a8740c437fde7e02d007a;xav;;8
697;61895535143c37878b23cf92;Xtra_8;;10
698;61ee7b4eda9d7ca1c7ba5ea2;Yakubo;;10
699;600a35593079570c02767534;yanquer;;12
700;6162fcdbf8090ec7452873df;yogurt;;6
701;628cd866c437fde7e02d81ab;Yumeko;;14
702;620a7f4ada9d7ca1c7ba84b9;Yuru;;14
703;6180103ff8090ec74528a5fe;z27vib;;11
704;61ee7a38da9d7ca1c7ba5e68;ZANIZ;;14
705;6189648ef8090ec74528bb17;zeaux.;;10
706;619e6058f8090ec74528db90;Zen;;11
707;6271313eda9d7ca1c7badce8;zentox;;11
708;61e54e0bc437fde7e02cc98c;Zeus.;;13
709;61ee7b4eda9d7ca1c7ba5ea3;ZVIK.;;10
710;60c46a3a9fc1a47e5f11199a;2Die4;David Morgenrood;2
711;5f3d8fdd95f40596eae24187;Abdulaziz;Abdulaziz Tariq;3
712;5f3d8fdd95f40596eae23f3f;Abscrazy;Abhai Ponna;10
713;5fb188fc6a1a29326c859b8c;accro;Aston Smith;28
714;5f3d8fdd95f40596eae2428c;AcroniK.;Bruno Alexandre dos Santos Lopes;42
715;600a35c73079570c0276a646;aguz;Agustín Benitez;16
716;5f3d8fdd95f40596eae23f88;Ahmad;Ahmad Abdullah;3
717;5f3d8fdd95f40596eae240e5;ajg;Lautaro Gusinsky;16
718;61fd2f85c437fde7e02cf3af;Alem;Asaba Tatsuya;1
719;5f3d8fdd95f40596eae24181;Ali.;Ali Aldhohayan;3
720;5f3d8fdd95f40596eae23d91;Allushin;Braxton Lagarec;43
721;5f3d8fdd95f40596eae23ee3;Alpha54;Yanis Champenois;29
722;60be0f259fc1a47e5f1113ff;Amaryllis;Adit Prasad;10
723;5f3d8fdd95f40596eae24199;ams.;Abdullah Alsubaie;3
724;5f3d8fdd95f40596eae24161;ApparentlyJack;Jack Benton;28
725;5f3d8fdd95f40596eae2415f;Archie;Archie Pickthall;28
726;5f5ae803c6cbf591c568a385;arju;Ario Berdin;44
727;6083853259c52797c6784421;artezzy;Daniel Gonzalez;19
728;60be08ea490bd8649dd3073e;AryaNeil;Arya Neil Kabi;10
729;609753b5b2e58825e013ac0c;Ashllxyy.;Ashley Edwards;28
730;5fbf35ee11b0f5756d4bb003;Asphyx;Anshul Atreya;10
731;5f3d8fdd95f40596eae23f70;AtomiK;Sergio Pérez Cortés;26
732;5f3d8fdd95f40596eae2441b;Atow.;Tristan Soyez;45
733;6074ce8100af93009ae4fc80;avasttz;Cauã Cerione;12
734;5f3d8fdd95f40596eae23f83;AztraL;Maello Ernst;45
735;5fbda6e016fbe0e46966b13e;Aztromick;Luis Felipe;12
736;5f3d8fdd95f40596eae2438a;B2seL;Basel Hisham;3
737;5f3d8fdd95f40596eae24343;baait;Andrew Souza;12
738;5f3d8fdd95f40596eae242a8;ballerrees;Joshua Tng;7
739;5f84c4e0c1b0ba58c1ea1fed;blaze.;Josh Demers;43
740;5f3d8fdd95f40596eae23e5d;blu3y;Hamish Watt;15
741;5f3d8fdd95f40596eae23dc8;bluey.;Dan Bluett;28
742;5f5ae8fdc6cbf591c568a798;bmendesantos;Bernardo Mendes;12
743;5f3d8fdd95f40596eae2427d;brad;Pedro Lima;12
744;5f3d8fdd95f40596eae23f7d;Breezi;George Rusiecki;48
745;60a540bcc95ad8205ab4d133;Broski;Eu Jinn Chegne;5
746;5f3d8fdd95f40596eae23f53;BRUNOVISQUII;Bruno Roschel;12
747;5f3d8fdd95f40596eae2437d;BunnyDummy;Ali Madari;46
748;5f3d8fdd95f40596eae2414a;Burn;Shoki Minamigawa;1
749;5f3d8fdd95f40596eae23f60;caard;Gabriel Vieira Cardoso;12
750;5f3d8fdd95f40596eae23f4d;CaioTG1;Caio Vinicius;12
751;61658e65143c37878b238c87;caleb.;Caleb Durrant;15
752;6074ce8100af93009ae4fc81;canom;Victor Matheus de Assis;12
753;5f3d8fdd95f40596eae241fb;Carca;Javier Caballero;26
754;5f3d8fdd95f40596eae23fa3;Catalysm;Leonardo Christ Ramos;47
755;5f3d8fdd95f40596eae23dc9;Chausette45;Thibault Grzesiak;29
756;5f3d8fdd95f40596eae24188;chikage;Yousif;3
757;5f3d8fdd95f40596eae240a4;Chippy;Dan Hypher;28
758;5f3d8fdd95f40596eae2441a;Chr1s;Christiano Xavier;12
759;5f3d8fdd95f40596eae23e40;CJM;Cameron McGrouther;15
760;605d19814d63e1b16e2ff63a;Claw-Z;Nishant Modak;7
761;5f3d8fdd95f40596eae24513;Compact.;Zeno Sterkens;45
762;5f3d8fdd95f40596eae23d81;CorruptedG;Gabriel Vallozzi;43
763;5f3d8fdd95f40596eae2404c;creamyy;Joakim Scheelhardt;38
764;5f3d8fdd95f40596eae2413a;creamz;Gwil Muir;48
765;5f3d8fdd95f40596eae24191;crespor;Nawaf Al-Osaimi;3
766;5fbda6c516fbe0e46966ac4b;Crispy;Shaun Tafara Murindagomo;28
767;5f3d8fdd95f40596eae241f1;crr;Cristian Fernandez;26
768;5f3d8fdd95f40596eae242a6;Cypso;Sean Patrick Delos Reyes;6
769;5f3d8fdd95f40596eae24389;d7oom-24;Abdulrahman Saad;3
770;60c469b99fc1a47e5f11196f;Daisy;Kamran Christopher Naidoo;2
771;60bb4abf6d9c1362119ca7d3;Darth.;Ethan Deysel;2
772;616d8e4df8090ec745288391;darxtz;Matheus Gabriel;12
773;5f3d8fdd95f40596eae240d9;davinsano;Davi Augusto Silva Chaves;12
774;5f3d8fdd95f40596eae24418;Davitrox;David Gárate;19
775;603d350a379faff731b9fcf6;Davoof;Davide Lo Cicero;44
776;5f3d8fdd95f40596eae2403c;Dead-Monster;Lorenzo Tongiorgi;44
777;5f3d8fdd95f40596eae240df;Deathxplotion;Bryan;19
778;5f3d8fdd95f40596eae23da0;Deevo;David Morrow;28
779;60be0f77490bd8649dd30797;DeluxeWiz;Manesh Gandhi;10
780;60be178a490bd8649dd3082f;dep;Daffa Ramadhan;14
781;5f3d8fdd95f40596eae23e28;DmentZa;Raúl Palazuelos;26
782;5f3d8fdd95f40596eae23dd7;Doomsee;Ryan Graham;28
783;5f3d8fdd95f40596eae2452a;Dorito;Ivan Ruiz Jiménez;26
784;5f3d8fdd95f40596eae24131;droppz;Guilherme Siqueira;12
785;5f3d8fdd95f40596eae24416;drufinho;Arthur Langsch Miguel;12
786;5f3d8fdd95f40596eae24351;Easel;Aqil Rusyaidi;49
787;5f9e1becd37c44ef43654b04;Eclipse;Aron Jones;48
788;5f9c84525246bf27936bd408;eekso;Dylan Pickering;28
789;5f3d8fdd95f40596eae244a3;ejby;William Ejby Lorentzen;38
790;5f3d8fdd95f40596eae23f44;Ekon;Thomas Chenel;29
791;5f3d8fdd95f40596eae24347;Electro;Lucas Santos;12
792;5f3d8fdd95f40596eae242dc;Eleven;Elven Seow;7
793;5f3d8fdd95f40596eae241e2;EleXiT.;Alexis Sevré;29
794;5f3d8fdd95f40596eae244b1;ElOmarMaton;Omar Alba;50
795;5f3d8fdd95f40596eae23f73;emre;Emre Akbalik;47
796;5f3d8fdd95f40596eae24142;ExoTiiK;Brice Bigeard;29
797;5f3d8fdd95f40596eae23fb9;Extra;Alex Paoli;29
798;5fadd1c3a392ba2afb9f25a4;Fahad77;Fahad Ali;3
799;5f3d8fdd95f40596eae23dad;Fairy Peak!;Victor Locquet;29
800;5f99d065786e9eb85284d9bb;Faisal;Faisal Alghamdi;3
801;5f3d8fdd95f40596eae241c3;Falss;Erick del Castillo;50
802;5f3d8fdd95f40596eae23f48;fAsi;Pedro Henrique Rodrigues;12
803;5fc430a7133774d1c57b0fb0;FERGM;Fernando Gil;26
804;616da9ecf8090ec7452886b7;Fettic;Yu-Jin Kim;31
805;5f8648d5c1b0ba58c1ea22e8;Ficeo;Jassen Sandrio;14
806;5f3d8fdd95f40596eae24394;Firas;Firas Al-Shehri;3
807;5f3d8fdd95f40596eae23f64;FirefoxD;Antonio Schilling;12
808;5f3d8fdd95f40596eae23e7e;Flakes;Hrant Yakoub;51
809;5f3d8fdd95f40596eae23e78;FlamE;Jack Pearton;28
810;5f3d8fdd95f40596eae24541;Flare;Benjamin Orellana Sepulveda;19
811;5f3d8fdd95f40596eae241cd;Forece;Léo Boulon;29
812;605d19814d63e1b16e2ff63c;Fortymula7;Md Fardin Nahid;7
813;5f3d8fdd95f40596eae23dae;FreaKii.;Sandro Holzwarth;47
814;5f3d8fdd95f40596eae23fda;Freshness;Martin Totev;43
815;5f3d8fdd95f40596eae23ecc;fruity;Emil Moselund;38
816;5f77ad1ea0cb87e0663bc1d0;Gekk;Wouter Vrakking;51
817;5faea93ae9ce4ed313e9a8bb;Geo;George Biddlecombe;15
818;5f3d8fdd95f40596eae2427e;Gian;Gian M.;12
819;5f3d8fdd95f40596eae23ec2;Godsmilla;Leon Mares;47
820;5f3d8fdd95f40596eae24355;Gon;Handy Setiawan;14
821;5f3d8fdd95f40596eae24028;Growlii;Joseph Caffrey;28
822;5f3d8fdd95f40596eae23f5c;Haberkamper;Bruno Haberkamp;12
823;60bb4abf6d9c1362119ca7d0;Happymeal;David du Plessis;2
824;5f3d8fdd95f40596eae2414d;Hargun;Hargun Singh;10
825;600a352d3079570c0276617e;Hasyimf;Hasyim Firdaus;14
826;5f3d8fdd95f40596eae24235;hibbs;Joseph Jamie Hibbert;28
827;60c5ca0f9fc1a47e5f111aac;Hiro_m;Hiroki Masuda;1
828;6169e123143c37878b23934c;Hisoka;Osama Ali;3
829;5f3d8fdd95f40596eae24044;Hyderr;Giovanni Spagnuolo;44
830;5f3d8fdd95f40596eae24130;ianpinheiro;Gabriel Pinheiro;12
831;5f3d8fdd95f40596eae24170;Impressive;Bandar Al-Shaikh;3
832;5f3d8fdd95f40596eae241cf;Iryzer;Mehdi Kheloui;29
833;616d8e4df8090ec745288392;iSuquin;Maurício Dalavia;12
834;5f5ae840c6cbf591c568a477;itachi;Amine Benayachi;52
835;5f3d8fdd95f40596eae23e10;ivn;Ivan Mohammad;53
836;60c8613788116f536df969c5;Jamerch;Jamie Au Yeung;7
837;5f3d8fdd95f40596eae23efa;JarelNaden;Naden Jarel;7
838;5f3d8fdd95f40596eae24344;jauum;João Victor Giraldelli;12
839;5f3d8fdd95f40596eae244c4;Jay;Josh Podruzny;43
840;5f3d8fdd95f40596eae23d8f;JKnaps;Jacob Knapman;43
841;607d7c77473f172e4c0cf60d;jocse;Nirjhar Mitra;10
842;5f3d8fdd95f40596eae2413b;Jordan;Daniel Bholla;43
843;5f3d8fdd95f40596eae24163;Joreuz;Joris Robben;51
844;5f3d8fdd95f40596eae24232;Joyo;Joe Young;28
845;5f3d8fdd95f40596eae23fad;Justuszzz;Justus Zielhuis;51
846;6162fbe5f8090ec7452873b1;kabbo;Kabbo Razzaque;9
847;5f3d8fdd95f40596eae2414e;Kaizen;Sahid Mohammed Zaiffy;7
848;5f3d8fdd95f40596eae23e36;Kamii;Cameron Ingram;15
849;5f3d8fdd95f40596eae23ee5;Kanra;Yukito Nishikawa;1
850;5f3d8fdd95f40596eae23f8e;Kaotik;Jules Blondel;29
851;5f3d8fdd95f40596eae24024;Kash;Kurtis Cannon;28
852;5f3d8fdd95f40596eae23ee0;Kassio;Andy Landais;29
853;616daa42f8090ec7452886d0;katosho;Sho Kato;1
854;5f3d8fdd95f40596eae23d9a;Kaydop;Alexandre Courant;29
855;61695feaf8090ec745287a99;Kevin;Kevin Ameye;22
856;5f3d8fdd95f40596eae23e2a;KierMonsteR;Francisco Javier Carrasco;26
857;5f3d8fdd95f40596eae24029;Kiernan;Robert Kiernan;54
858;5f3d8fdd95f40596eae244b5;Kisai;Maël Vilain;29
859;5f3d8fdd95f40596eae24345;kixou;Bruno Moreno;12
860;5fc7027b521c2b728acffea2;Klaus;Jonathan Eduardo;12
861;5f3d8fdd95f40596eae2433e;KnS;Kaique Silva;12
862;5f3d8fdd95f40596eae23e12;Kryptos;Özay Alp Köseoglu;47
863;5f3d8fdd95f40596eae23d97;kuxir97;Francesco Cinquemani;44
864;605108952629ffaa11f76dae;kv1;Danilo Michelini;12
865;5f3d8fdd95f40596eae24143;Kérian;Kérian Candolfi;29
866;5f3d8fdd95f40596eae23fbc;Labyrinth;Osman Ali;55
867;5faeaadce9ce4ed313ea2fc7;laucha;Laureano Retamar;16
868;5f7ca648ea8a0f0714fb9a20;Laxin;Ivason Tavai;15
869;5f3d8fdd95f40596eae24148;LCT;Louis Christian Thamrun;14
