jgd_id;jgd_old_id;jgd_tag;jgd_nome;jgd_pis_id
870;5f3d8fdd95f40596eae2439c;LEGEND.;Ayman Abdullah;3
871;5f3d8fdd95f40596eae240da;LeoDkn;Leonardo Alves de Jesus;12
872;5f3d8fdd95f40596eae23f5a;Lexim;Tomas Saporito;16
873;606fa871df8625976fd8a4c6;LGGS;Ahmed Al-Zahrani;3
874;5f3d8fdd95f40596eae24233;Lorely;Arda Teker;56
875;5fcbf75d0fed6b419c84e7f1;Lostt;Gabriel Buzon;12
876;5f3d8fdd95f40596eae244d8;lucas06;Lucas Agripino;12
877;5f3d8fdd95f40596eae24155;LuiisP;Luis Puente Peña;26
878;5f3d8fdd95f40596eae240eb;Luk;Lucas Folly;12
879;5f3d8fdd95f40596eae240d2;M0nkey M00n;Evan Rogez;29
880;5f3d8fdd95f40596eae24186;M7sN;Abdulmohsen Al-Khamis;3
881;5f3d8fdd95f40596eae24234;Madssssss.;Mads Lindholm Sørensen;38
882;5f3d8fdd95f40596eae240ec;Manteca;Franco Damiani;16
883;5f3d8fdd95f40596eae23f7f;MaRc_By_8.;Marc Domingo;26
884;5f3d8fdd95f40596eae2414b;Maru;Itsuki Fukuda;1
885;5fcbf76f0fed6b419c84f1d0;math;Matheus Gonçalves;12
886;60d4410767835678df016419;Mathz;Mathias Bequio;20
887;5f3d8fdd95f40596eae240d5;matix;Matheus Rodrigues;12
888;5f3d8fdd95f40596eae24025;matsgrey;Mads Graae Westergaard;38
889;5f3d8fdd95f40596eae23f8f;Maxeew;Max Ng;54
890;5f3d8fdd95f40596eae23dc6;Metsanauris;Otto Kaipiainen;55
891;5f9c7cde5246bf27936b4572;mikan;Shun Yokota;1
892;5f3d8fdd95f40596eae2407d;Mikeboy;Mike Verkuijlen;51
893;5f3d8fdd95f40596eae241c7;Mingo;Óscar Mínguez;26
894;5f3d8fdd95f40596eae23f9b;Mittaen;Mitchell Driessen;51
895;5f3d8fdd95f40596eae24386;Msh;Mshary Abdulaziz;3
896;60c1e927490bd8649dd30bcd;mzxy.;Yussef Al-Dabbagh;3
897;5f3d8fdd95f40596eae23e2b;Nachitow;Nacho Gimenez;26
898;6169e1f0f8090ec745287c7d;Nawaf90;Nawaf Albediri;3
899;5f3d8fdd95f40596eae2455b;Negative;Nemr R;4
900;5f3d8fdd95f40596eae23ef4;Nemoto;Nemoto Putti;1
901;5f3d8fdd95f40596eae2456d;Net;Jack;15
902;5f3d8fdd95f40596eae24080;nex.;Henri Krüger;47
903;6074ce5500af93009ae4f83f;nibra;Brandon Ouellet;43
904;5f3d8fdd95f40596eae2427f;Ninja23509;Gabriel Lemes;12
905;5fa0cee16b86d89d524afa0e;Noahsaki;Noah Gillespie;28
906;5f3d8fdd95f40596eae240d3;noly;Joseph Kidd;28
907;5f3d8fdd95f40596eae23fd2;Noxes;Aaron Cadiz;57
908;5f3d8fdd95f40596eae2433c;nxghtt;Olímpio Torres;12
909;5f3d8fdd95f40596eae24224;oaly.;Ole van Doorn;51
910;5f3d8fdd95f40596eae23f95;oKhaliD;Khalid Qasim;3
911;5f3d8fdd95f40596eae2414c;OLPiX;Kenyo Ito;1
912;5f3d8fdd95f40596eae23e7f;Oscillon;Maarten van Zee;51
913;5f3d8fdd95f40596eae2444d;Oski;Oskar Gozdowski;58
914;5f3d8fdd95f40596eae241ac;oVaMPiiERz;Abdullah Al-Ruwaili;3
915;5f3d8fdd95f40596eae240dd;pan.;Sebastián Parra;19
916;5f3d8fdd95f40596eae243a6;parka;Jovan Richet;29
917;5f3d8fdd95f40596eae24335;Pedrinho;Pedro Henrique;12
918;5f3d8fdd95f40596eae23f50;PJ;Diogo Sanches Ferme;12
919;5f3d8fdd95f40596eae23fb8;Polar;Dan Rees;28
920;5f3d8fdd95f40596eae2414f;Poofy;Benjamin Yeow;7
921;5f3d8fdd95f40596eae2447e;pryyme;Pierre Binet;29
922;5f3d8fdd95f40596eae24544;Pulga;Santiago Acosta;16
923;5f3d8fdd95f40596eae240cc;radoko.;Josh Ruiz Radtke;43
924;5f3d8fdd95f40596eae241d5;Radosin;Andrea Radovanović;29
925;60706a51b50e1153fdcaec34;Rafdoang13;Rafi Saputra;14
926;5f3d8fdd95f40596eae23ef5;ReaLize;Shogo Ikeyama;1
927;61794c70143c37878b23adc3;Regime;Marcus Ang-Angco;6
928;5f3d8fdd95f40596eae244b8;rehzzy;Kieran Hogan;28
929;5f3d8fdd95f40596eae23f97;RelatingWave;Lucas Rose;28
930;5f3d8fdd95f40596eae24570;RemiK;Luka Jeremic;15
931;5f3d8fdd95f40596eae23f51;renaN;Renan Rossi de Oliveira;12
932;61801489143c37878b23bdb7;renanX;Renan Funtowicz;12
933;5f3d8fdd95f40596eae23f56;repi;Felipe Pereira Chaves;12
934;607d7d84473f172e4c0d348c;res;Keanu Adrian;14
935;5f3d8fdd95f40596eae24097;Rexo;Nicklas Brix;38
936;5f3d8fdd95f40596eae24357;rey;Rei Izawa;1
937;5f3d8fdd95f40596eae240e8;Reysbull;Victor Duran Parra;19
938;5f3d8fdd95f40596eae23e0c;Rezears;David Wuensch;47
939;61daf423da9d7ca1c7ba3dbb;Rezwy;Muhammad Yusuf Harithah;5
940;6064e22e3036cdb09d774566;ripoopi;Dika Utama;14
941;5f3d8fdd95f40596eae23f9e;rise.;Finlay Ferguson;28
942;5f3d8fdd95f40596eae23de1;Rix_Ronday;Rix Ronday;51
943;5f3d8fdd95f40596eae23fa4;Rizex45;Riccardo Mazzotta;47
944;5f3d8fdd95f40596eae24414;Roblah;Matias Rocha;19
945;5f3d8fdd95f40596eae23ed8;Ronaky;Aldin Hodzic;38
946;5f3d8fdd95f40596eae2434b;Royales;Matheus Rodrigues;12
947;5f3d8fdd95f40596eae241f6;Rxii;Raimon Falgueras;26
948;5f3d8fdd95f40596eae2433d;Sad;Roberto Lima de Souza;12
949;5f3d8fdd95f40596eae2401e;saizen;Thiméo Corcuff;29
950;5f3d8fdd95f40596eae240e3;Scarth;Dean Bagrie;15
951;5f3d8fdd95f40596eae23eb5;Scrub Killa;Kyle Robertson;59
952;601a30c6d35e6ea972756329;Seck;Santino Ulla;16
953;5fd40fc10e831f1d52bd96a5;Seikoo;Enzo Grondein;29
954;5f3d8fdd95f40596eae23f8d;Senzo;Ahmed Ayed;3
955;5f3d8fdd95f40596eae240ea;Shad;Facundo Vallerino;16
956;5f3d8fdd95f40596eae23ee9;Shaolon;Takuma Kawajiri;1
957;60c077a3490bd8649dd308f0;Shila;Jonas Cekrezi;47
958;5f9c3785644531b1fd5923f9;simas;Simas Gurskis;60
959;61731962f8090ec745288a9a;SkillSteal;Niel-Robèrt Burger;2
960;5f3d8fdd95f40596eae24153;SleWeyy;Dylan Comtesse;29
961;5f3d8fdd95f40596eae24387;Smw.;Osama Al-Humaidan;3
962;5f3d8fdd95f40596eae23f5e;snipjz;André Mendonça;12
963;60bb4abf6d9c1362119ca7d4;Snowyy;Gareth Spiers;2
964;600a354a3079570c02766eb7;Sobral;Murilo Sobral;12
965;5f3d8fdd95f40596eae240cf;sosa;Gianluca Petrozza;43
966;5f3d8fdd95f40596eae23dec;Speed;Jack Packwood-Clarke;28
967;5f3d8fdd95f40596eae24279;Spratt;Jack Woodacre;15
968;5f3d8fdd95f40596eae242aa;Squigly;Muhammad Afiq;7
969;5f3d8fdd95f40596eae23f18;Squirrel;Jordy Loing;14
970;5f3d8fdd95f40596eae23d95;Squishy;Mariano Arruda;43
971;5f8910cc4f0e8d24ca7ef454;Sqy;Khalid Alsaadi;3
972;5f3d8fdd95f40596eae24419;SrNaniiTou;Federico Morteyru;16
973;5f3d8fdd95f40596eae23e1d;Stake;Marc Bosch;26
974;60e03bad67835678df016db4;Stizzy;Gaspar Rosalen Andres;26
975;6110460987f814e9fbfff532;Stolen;Juan Ignacio Bravo;16
976;5f3d8fdd95f40596eae24133;SubHallz;Dário Sciré;12
977;5f3d8fdd95f40596eae24396;Suspect;Mohammed Hamad;3
978;5f3d8fdd95f40596eae23fba;SwoOpin;Nael Porlan;29
979;5f3d8fdd95f40596eae23f52;Szaro;Lautaro Araya;16
980;5f3d8fdd95f40596eae24194;T7LM;Fahad Almsabe;3
981;5f3d8fdd95f40596eae23ec5;Tadpole;Euan Ingram;48
982;5f3d8fdd95f40596eae23f58;tander;Enzo Toledo;12
983;5f3d8fdd95f40596eae23dd4;Taroco.;Alexandre Reis Pedrogam;43
984;5f3d8fdd95f40596eae2454b;TaTu;Santiago Tobias Guzman;16
985;5f3d8fdd95f40596eae23f23;Tenhow;Tenhou Igushi;1
986;5f3d8fdd95f40596eae2407f;ThO.;Thomas Binkhorst;51
987;5f3d8fdd95f40596eae23de2;Tigreee;Maik Hoffmann;47
988;5f5ae884c6cbf591c568a5a2;Titoh;Calder Pagee;43
989;5f3d8fdd95f40596eae241e0;Tjester;Pascal Rousseau;29
990;60c1eae6490bd8649dd30bf2;tmim;Tamim Al-Huwairi;3
991;61896062f8090ec74528ba96;tomato.;Shane Mendoza;6
992;5f3d8fdd95f40596eae23e1e;Tox;Damian Schaefer;47
993;61950d7bf8090ec74528ce41;treulha;João Vitor Motta;12
994;5fc43098133774d1c57b03f0;trk511;Mohammed Alotaibi;3
995;5f3d8fdd95f40596eae23d9b;Turbopolsa;Pierre Silfver;61
996;5f77af55a0cb87e0663bc4f1;twistt;Vinicius Marcos;12
997;5f3d8fdd95f40596eae2439b;Twiz;Mohammed Al-Saeed;3
998;5f8910cc4f0e8d24ca7ef44e;TxMpeR;Tim Holland;51
999;5f3d8fdd95f40596eae244d6;UmBroken;Lucas Fierro;16
1000;5f9c7f6b5246bf27936b889b;valt;Valter Junior;12
1001;5faeab91e9ce4ed313ea9570;Vatira;Axel Touret;29
1002;5f3d8fdd95f40596eae24388;Venom;Yahya Alghamdi;3
1003;5f5ae860c6cbf591c568a505;Viic;Nik R.;15
1004;5f3d8fdd95f40596eae23d9c;ViolentPanda;Jos van Meurs;51
1005;5f5ae820c6cbf591c568a3f7;virtuoso;Nelson Lasko;54
1006;60b9efc2750df5a9c034d370;Vis;Jarvis Ahomiro;15
1007;5f3d8fdd95f40596eae23fa9;VKSailen;Diego Isla Serrano;26
1008;609ba41ca07ea8dc370405af;VorTex;Samer Mazen;3
1009;5f3d8fdd95f40596eae24348;Wells;Deyvis Campos;12
1010;60bb4abf6d9c1362119ca7d1;Werty;Umar Rasool;2
1011;5f3d8fdd95f40596eae241e1;WhiiskyDrink;Evan Castagno;29
1012;60a5409ea7f8a4ef11c8c5bc;WonderCake;Mohammed Al-Dahname;23
1013;60fa7bdb87f814e9fbffdc6f;xTehQoz.;Oscar Arco;26
1014;5f3d8fdd95f40596eae24280;yanD;Yan Dias;12
1015;5f3d8fdd95f40596eae24337;yanxnz;Yan Nolasco;12
1016;5f3d8fdd95f40596eae23ebb;Yukeo;Maurice Weihs;53
1017;5f3d8fdd95f40596eae23f46;Yukiss;Clément Pardonche;29
1018;5f3d8fdd95f40596eae23e20;Zamué;Samuel Cortés;26
1019;5f3d8fdd95f40596eae24134;Zanetti;Gabriel Zanetti de Lima;12
1020;607e5b88975d93c9be8f00ad;zayn;Sandeep Sahani;10
1021;5f3d8fdd95f40596eae24183;Zez0nix;Fahad Ahmed;3
1022;5f3d8fdd95f40596eae24415;ZhearX;Maximiliano Antonio Gálvez Fuentes;19
1023;5f3d8fdd95f40596eae23efb;ZiNX;Syazwan Muhd;7
1024;5f3d8fdd95f40596eae2412e;Amphis;Luke Riddell;8
1025;5f3d8fdd95f40596eae240e4;Aza;Aaron Smith;8
1026;5f3d8fdd95f40596eae24503;Baked Potato;Hamish Holden;8
1027;5f3d8fdd95f40596eae24562;Bal;Logan;8
1028;5fadd1baa392ba2afb9f1caa;bananahead;Jon Anastasakis;8
1029;5fdc33a6af4622aaaa8cf8f0;Benniiz;Ben Gray;8
1030;5f650d4c8912af8b5ce0dbae;cavemanben;Benjamin Bliss;8
1031;5f3d8fdd95f40596eae24276;ceeva;Mark Altrendo;8
1032;5f5ae8bcc6cbf591c568a67a;change;Craig M.;8
1033;5f3d8fdd95f40596eae23e27;Chilli;Michael Wittenberg;8
1034;5f3d8fdd95f40596eae2455d;Chub;Sam McGrath;8
1035;5f3d8fdd95f40596eae23e59;CJCJ;Cameron Johns;8
1036;5f3d8fdd95f40596eae240d7;Cobbo;Jacob Blacker;8
1037;5f3d8fdd95f40596eae2454f;Crazy;Ross Muller;8
1038;5f3d8fdd95f40596eae23f66;Cruzza;Marom;8
1039;5f3d8fdd95f40596eae24506;Cyrexal;Sacha Gilchrist;8
1040;5f3d8fdd95f40596eae23e46;cyrix;Nathan Baxter;8
1041;5f3d8fdd95f40596eae23e41;Daisu;Douglas Smith;8
1042;5f3d8fdd95f40596eae23f0a;Decka;Alex Tsoutsouras;8
1043;5f3d8fdd95f40596eae23e61;delusioN;Aiden Hendry;8
1044;5f3d8fdd95f40596eae240d6;eli;Eli C.;8
1045;5fab3e4665a68fabf15a7190;Exile;Vuk Vukovic;8
1046;5f3d8fdd95f40596eae2455f;Exodus;Aaron Sinclair;8
1047;5f3d8fdd95f40596eae23e53;Express;Jonathan Slade;8
1048;5f3d8fdd95f40596eae24077;Fever;Lachlan Aitchison;8
1049;5f3d8fdd95f40596eae242c9;Fiberr;Ezequiel Aranda-Lovito;8
1050;5f3d8fdd95f40596eae23ff1;finn;Finn J;8
1051;5f77af45a0cb87e0663bc49b;fluqwit;William E.;8
1052;5f3d8fdd95f40596eae23f06;Flux;Alec Khouri;8
1053;5f3d8fdd95f40596eae23f69;Ghost;Ben Phair;8
1054;605961fb426b95b9dd51146d;Gus;Angus Hall;8
1055;5f3d8fdd95f40596eae24078;Hawk;Connor Baldock;8
1056;5f3d8fdd95f40596eae242c6;Homie;Ethan Connors;8
1057;5fadd1c2a392ba2afb9f2414;Hughesy;Alex Hughes;8
1058;5f3d8fdd95f40596eae23e8c;Jelly;Blake D.;8
1059;5f3d8fdd95f40596eae24550;Joel;Joel C;8
1060;5f3d8fdd95f40596eae24567;Junior;Andy L;8
1061;6007476925dd47da00eef774;kaka;Josh W;8
1062;5f3d8fdd95f40596eae24560;Kuma;Xavier Tresidder;8
1063;5f3d8fdd95f40596eae24571;KyRo;Kyle Roeger;8
1064;5f3d8fdd95f40596eae24079;Le Duck;Maclean Rees;8
1065;5f3d8fdd95f40596eae240e2;Lerky;Lukas Vlachoulis;8
1066;5f3d8fdd95f40596eae242ca;Leviathan;Jamal Price;8
1067;5f3d8fdd95f40596eae24504;Lunr;Yuvraj Singh;8
1068;5f3d8fdd95f40596eae24561;Matro;Mathew Barrett;8
1069;604e562901d675f81a96b270;mel kin;Billy Barrington;8
1070;5f3d8fdd95f40596eae23ef3;misty;Gerry Woods;8
1071;5f8648d9c1b0ba58c1ea2306;mock;Bailey Bedford;8
1072;5f3d8fdd95f40596eae24278;Morse;Connor Sullivan;8
1073;5faea989e9ce4ed313e9d048;Panzer;James La Fontaine;8
1074;5f3d8fdd95f40596eae23e49;Requiem;William 'Billy' Hutchinson;8
1075;5f3d8fdd95f40596eae23f1d;Rothie;Zachary Rothleitner;8
1076;5f5ae85cc6cbf591c568a4f0;Samuel;Samuel Perez;8
1077;5f3d8fdd95f40596eae24500;Scout;James McGregor;8
1078;5f7ca648ea8a0f0714fb9a22;Scrub;Ethan Klumpp;8
1079;5f3d8fdd95f40596eae23e51;Seniaz;Joshua Saines;8
1080;5f3d8fdd95f40596eae2455c;Shmoopernator;Kristian D;8
1081;5f3d8fdd95f40596eae242c7;Shoe;Luke Davis;8
1082;5f8648d8c1b0ba58c1ea22fe;Shorez;Tai Kibble;8
1083;5f3d8fdd95f40596eae23e45;Siki;Christopher Magee;8
1084;5faea58a30a1de285907428d;Smash;Kiyan Ruddel;8
1085;5f3d8fdd95f40596eae242c1;Snowy;Jack Parrotta;8
1086;5f5ae854c6cbf591c568a4ce;Sonic;Dylan R;8
1087;5f3d8fdd95f40596eae24555;Sour;Sam Pennington;8
1088;5f5ae854c6cbf591c568a4cd;Spcterrr;Spencer Heaton;8
1089;5f3d8fdd95f40596eae2407b;SPYDOGE;Blake Evans;8
1090;5f3d8fdd95f40596eae23e4f;SSteve;Steve Berrospi;8
1091;5faeab4de9ce4ed313ea7516;Superlachie;Lachlan Gordon;8
1092;5f3d8fdd95f40596eae24569;Sweeper;Jesse Smith;8
1093;5f3d8fdd95f40596eae2407a;Tango;Mustafa Alshaik;8
1094;5fadd1c1a392ba2afb9f236c;tigr;Tom C.;8
1095;5f3d8fdd95f40596eae2427c;Tobee;Toby Aitken;8
1096;6107b1919d3c410761e8961f;tonio;Antonio Lavalle;8
1097;5f3d8fdd95f40596eae23e01;Torsos;Daniel Parsons;8
1098;5f650cee8912af8b5ce0d945;vortexioz;Andrew Barnes;8
1099;5f3d8fdd95f40596eae23e66;Walcott;Daniel Hawkeswood;8
1100;5f3d8fdd95f40596eae240e1;zayd;Jack Rae;8
1101;5f3d8fdd95f40596eae23e58;zenulous;Aidan Hui;8
1102;5f3d8fdd95f40596eae242c8;Zukoe;Dáithí M.;8
1103;5f3d8fdd95f40596eae241b7;2Piece;Jayden Horton;13
1104;5f3d8fdd95f40596eae2426f;Ahduhm;Adam Gehman;13
1105;5f3d8fdd95f40596eae240bb;AlphaKep;Austin Kepner;13
1106;5f3d8fdd95f40596eae24135;AlRaz;Alex Raczynski;13
1107;5f3d8fdd95f40596eae24136;Andy;Andrew Nolan;13
1108;5f3d8fdd95f40596eae24283;Angel;Jarret Birch;13
1109;5f84c4ddc1b0ba58c1ea1fda;Aqua.;Christopher Campbell;13
1110;5f3d8fdd95f40596eae23eda;Arsenal;Tshaka Lateef Taylor Jr;13
1111;5f3d8fdd95f40596eae2435a;astro;Ty Bullinger;13
1112;5f3d8fdd95f40596eae23fe6;Atomic;Massimo Franceschi;13
1113;5f9c805c5246bf27936b981b;ayjacks;Jackson Carter;13
1114;5f3d8fdd95f40596eae23eba;AYYJAYY;Austin Aebi;13
1115;5f3d8fdd95f40596eae240f2;Bambii;Marcello Aedo;13
1116;5f3d8fdd95f40596eae241bb;Beastaboniam;Joseph Rotundo;13
1117;5f3d8fdd95f40596eae241b8;BeastMode;Landon Konerman;13
1118;5f3d8fdd95f40596eae24362;beeyu;Siddharth Ramanathan;13
1119;5f3d8fdd95f40596eae23fde;Buddy;Alex C.;13
1120;610a61c79d3c410761e89934;cam.;Cameron Barker;13
1121;602b2eeea34823c27b17dd11;Cheese;Carlos Aguado;13
1122;5f3d8fdd95f40596eae23dba;Chicago;Reed Wilen;13
1123;5f3d8fdd95f40596eae241c9;Chronic;Nick Iwanski;13
1124;5f3d8fdd95f40596eae240b2;Comm;Robert Kyser;13
1125;5f3d8fdd95f40596eae24363;Daniel;Daniel Piecenski;13
1126;5f3d8fdd95f40596eae23d89;Dappur;Chris Mendoza;13
1127;5f3d8fdd95f40596eae240b4;Delta;Robbie Zager;13
1128;5f3d8fdd95f40596eae24265;diaz;Joshua Diaz;13
1129;5f6a65e5a882dc387d010529;dreaz;Andres Jordan;13
1130;5fb5cdef08615f1e71dbcb89;Druee;Andrew Prill;13
1131;5f3d8fdd95f40596eae244b0;Fefe;Fernando Huizar;13
1132;60b0ce9a6f276bd52a382b9d;FireRaptor;Zach Ellis;13
1133;5f3d8fdd95f40596eae23eb6;Firstkiller;Jason Corral;13
1134;5f3d8fdd95f40596eae2451f;Flitz;Dylan Taussig;13
1135;5f3d8fdd95f40596eae24109;Forky;Carson Howard;13
1136;616daa42f8090ec7452886ce;furlashh;Caden Shimazawa;13
1137;5f3d8fdd95f40596eae23d6f;GarrettG;Garrett Gordon;13
1138;5f3d8fdd95f40596eae23d94;Gimmick;Jesus Parra;13
1139;5f3d8fdd95f40596eae23edb;Gyro.;Jirair Papazian;13
1140;5f3d8fdd95f40596eae24271;hockE;Stephen H.;13
1141;5f3d8fdd95f40596eae23f75;hockser;Colby James;13
1142;5f3d8fdd95f40596eae23d7b;Jacob;Jacob McDowell;13
1143;5f3d8fdd95f40596eae244ae;Jbot;Jason Stentz;13
1144;5f5ac3bfcf2177bd68e21d1d;jruss;Jacob Clarkson;13
1145;5f3d8fdd95f40596eae23dcf;jstn.;Justin Morales;13
1146;602b2eeea34823c27b17dd12;kayex;Andrew Claudio;13
1147;5f3d8fdd95f40596eae24138;kinseh;Sukhpartik Kahlon;13
1148;5f3d8fdd95f40596eae24272;kirii;Dillen Johnson;13
1149;5f3d8fdd95f40596eae241c2;Kraziks;Trentin Wade;13
1150;5f3d8fdd95f40596eae23d7e;Kronovi;Cameron Bills;13
1151;605ac3556ab41e29695bbc57;Leakez;Noah Obregon;13
1152;5f3d8fdd95f40596eae240c3;LionBlaze;Hunter Woitas;13
1153;5f3d8fdd95f40596eae2426a;Lj;Logan Wilt;13
1154;5f3d8fdd95f40596eae2413f;Luke;Luccas Oyarce;13
1155;609c1145a07ea8dc37041006;Lunar;Joshua Vannoy;13
1156;5f5ac3c9cf2177bd68e21d89;majicbear;Christopher Acevedo;13
1157;5f3d8fdd95f40596eae240c2;mectos;Jack Privitera;13
1158;5f3d8fdd95f40596eae23d8e;Memory;Michael Moss;13
1159;5f99caa2786e9eb85284bf05;mist;Nick Costello;13
1160;5f3d8fdd95f40596eae2429b;money;Johnny Cambunga;13
1161;5f3d8fdd95f40596eae24364;Monster442;Deshane Williams;13
1162;5fb5ce2c08615f1e71dbe740;nexuhty;Zach McClintock;13
1163;602b2f66a34823c27b1810d9;night.;Eli Price;13
1164;5f5ae9d3c6cbf591c568a965;Nitrous;Zander Shah;13
1165;5f3d8fdd95f40596eae244e0;NoMansion;Samuel Good;13
1166;5fdd040aaf4622aaaa8dfbf0;oath;Arlin Burns;13
1167;5f5ae87bc6cbf591c568a57b;Paarth;Will Crews;13
1168;5f3d8fdd95f40596eae2413c;percy.;Oliver Kenneth Ortiz;13
1169;5f3d8fdd95f40596eae24574;Pollo;Noe C.;13
1170;5f3d8fdd95f40596eae23e9e;rapid;Jalen Parker;13
1171;5f663e7728947d10dd334263;retals;Slater Thomas;13
1172;5f3d8fdd95f40596eae23f7c;Roll Dizz;Raul Diaz;13
1173;5fdc3421af4622aaaa8d4b18;Roxrz;Osvaldo Perez;13
1174;605ac1ec6ab41e29695bbadb;salidow;Luke Harvey;13
1175;5f3d8fdd95f40596eae23db6;SavvySeal;Andy Adkins;13
1176;5f3d8fdd95f40596eae23d92;Sea-Bass;Sebastian Becerra;13
1177;605c1b65c1b8f0484d8560ce;shmacked;Noah West;13
1178;5f3d8fdd95f40596eae23f77;Shock;Nathan Frommelt;13
1179;616daa42f8090ec7452886cf;sigms;Isaac Cooper;13
1180;5f3d8fdd95f40596eae240b1;Skillz.;Shawn Young;13
1181;5f3d8fdd95f40596eae2426b;Spyder;Dylan Jerome;13
1182;5f3d8fdd95f40596eae24040;Stealth;Carson Caruthers;13
1183;5f3d8fdd95f40596eae23fdc;Stokelyy;Paulie Santoro;13
1184;5f3d8fdd95f40596eae23ede;Sypical;Caden Pellegrin;13
1185;5f3d8fdd95f40596eae23f42;tcorrell;Tristian Correll;13
1186;5f3d8fdd95f40596eae23fd4;Thundah;Cooper Cox;13
1187;5f3d8fdd95f40596eae241bc;Toastie;Eli Nichols;13
1188;5f3d8fdd95f40596eae240f4;Tool;Ryan F.;13
1189;5f3d8fdd95f40596eae23d72;Torment;Kyle Storer;13
1190;5f3d8fdd95f40596eae24260;.tristn;Tristan Roberts;13
1191;5f3d8fdd95f40596eae240f1;Turinturo;Leonardo Wilson;13
1192;5f9e1bfcd37c44ef43654b70;Tvaristo;Tavares Mitchell;13
1193;5f3d8fdd95f40596eae24266;Wellace;Kody Richards;13
1194;5f3d8fdd95f40596eae24139;WondaMike;Michael Santoriello;13
1195;5f3d8fdd95f40596eae244c5;xpurt;Jason Nwokedi;13
1196;5f5af555c6cbf591c568abbb;Zineel;Kadin Zineelabidine;13
1197;5f3d8fdd95f40596eae240cb;ZPS.;Anthony Marcello Perez;13
1198;6295e068da9d7ca1c7bb172c;f00f00;;1
1199;6295e309da9d7ca1c7bb17de;FeteLix;;1
1200;6295e309da9d7ca1c7bb17dc;ika eater;;1
1201;6295e0c5c437fde7e02d8ec6;kanoso;;1
1202;6295e309da9d7ca1c7bb17dd;tapi_chan;;1
1203;6295e832c437fde7e02d8fbd;D-Money;;2
1204;629b2251da9d7ca1c7bb1c84;Dcln;;2
1205;629b206ada9d7ca1c7bb1c21;Nuke;;2
1206;6295d989da9d7ca1c7bb1597;br0s1;;16
1207;6295ceb7da9d7ca1c7bb13d8;Dying;;26
1208;6295daa8da9d7ca1c7bb15e6;Edu;;12
1209;6074ce3000af93009ae4f7d6;LagLy;;16
1210;6295d989da9d7ca1c7bb1598;lukky;;16
1211;6295db73c437fde7e02d8d9f;miiith;;12
1212;5f99d08c786e9eb85284da70;Pabl0;;29
1213;6295d989da9d7ca1c7bb1596;peexto;;20
1214;60597e85426b95b9dd517d74;Rmnn;;16
1215;5fcd2d11276ec38f1541cfd0;billy;Billy Hinchliffe;28
1216;5f3d8fdd95f40596eae2453b;FiremanJonas;;62
1217;5f3d8fdd95f40596eae23fa0;Inferno;;62
1218;5f3d8fdd95f40596eae2403f;Seeb;;62
1219;5f3d8fdd95f40596eae23f4c;Wais;Matías Waisman;16
1220;5f3d8fdd95f40596eae23faf;Vive;Sean Green;8
